id	re	Plasmid_library
gRNA_5700	RE114	1046.1483516483513
gRNA_6967	RE137	1207.3252747252745
gRNA_51	RE4	874.9604395604393
gRNA_6714	RE130	770.8461538461537
BRDN0000738029	NT	809.8890109890108
gRNA_3487	RE76	1111.21978021978
gRNA_4906	RE105	652.7164835164833
gRNA_5969	RE121	957.0505494505493
gRNA_3782	RE82	528.5802197802196
gRNA_1749	RE45	1270.3945054945052
gRNA_6141	RE123	449.4934065934065
gRNA_4652	RE99	681.7483516483514
gRNA_6585	RE128	392.43076923076916
gRNA_6349	RE127	726.7978021978021
gRNA_3976	RE85	1400.5373626373623
gRNA_79	RE5	505.55494505494494
gRNA_6794	RE133	740.8131868131867
gRNA_3894	RE84	742.8153846153845
gRNA_5760	RE116	737.8098901098899
gRNA_1271	RE33	359.39450549450544
gRNA_3485	RE76	1374.5087912087909
gRNA_115	RE7	949.041758241758
gRNA_1317	RE35	1052.1549450549448
gRNA_5191	RE110	884.9714285714284
gRNA_3714	RE81	985.0813186813184
gRNA_4704	RE101	1054.1571428571426
gRNA_6424	RE127	855.9395604395603
gRNA_5666	RE114	1543.6945054945052
BRDN0000737626	NT	1519.6681318681315
gRNA_197	RE8	1265.3890109890108
BRDN0000738285	NT	432.4747252747252
gRNA_6005	RE121	1167.2813186813185
gRNA_6326	RE127	498.5472527472526
gRNA_5221	RE110	347.3813186813186
gRNA_2800	RE61	908.997802197802
gRNA_5346	RE111	355.3901098901098
gRNA_4072	RE87	587.6450549450548
BRDN0000738012	NT	448.4923076923076
gRNA_4993	RE106	404.44395604395595
gRNA_4943	RE105	1014.1131868131865
gRNA_1492	RE39	1066.1703296703295
gRNA_496	RE17	1277.4021978021974
gRNA_4638	RE99	594.6527472527471
gRNA_3708	RE81	915.0043956043954
gRNA_2439	RE57	1093.1999999999998
gRNA_3402	RE74	1055.1582417582415
gRNA_2520	RE57	1261.384615384615
gRNA_4589	RE97	668.7340659340658
gRNA_5801	RE119	1246.3681318681315
gRNA_5211	RE110	724.7956043956042
gRNA_6034	RE122	695.7637362637361
gRNA_4185	RE88	384.4219780219779
gRNA_2166	RE53	833.9153846153845
gRNA_6059	RE122	851.9351648351646
gRNA_4544	RE97	637.6999999999998
gRNA_4958	RE106	582.6395604395603
gRNA_2298	RE55	914.0032967032965
BRDN0000738147	NT	1152.264835164835
gRNA_4566	RE97	879.9659340659339
gRNA_5290	RE111	909.9989010989009
gRNA_5441	RE112	1182.297802197802
gRNA_112	RE7	361.3967032967032
gRNA_3664	RE80	1354.486813186813
gRNA_6064	RE122	680.7472527472526
gRNA_4362	RE93	1057.1604395604393
gRNA_4407	RE93	994.0912087912086
gRNA_4079	RE87	574.6307692307691
gRNA_6360	RE127	789.8670329670327
gRNA_5036	RE107	280.30769230769226
gRNA_4688	RE100	556.6109890109889
gRNA_5087	RE107	1024.1241758241756
gRNA_3072	RE66	785.8626373626372
BRDN0000738027	NT	1127.2373626373624
gRNA_6401	RE127	930.0208791208789
gRNA_5698	RE114	692.7604395604394
gRNA_6864	RE134	1364.497802197802
gRNA_178	RE8	661.7263736263735
gRNA_2187	RE53	725.7967032967032
gRNA_2075	RE51	489.53736263736255
gRNA_2623	RE59	824.9054945054943
gRNA_3919	RE84	956.0494505494503
gRNA_2154	RE52	688.7560439560438
gRNA_5120	RE108	935.0263736263735
gRNA_573	RE20	918.0076923076921
BRDN0000738188	NT	772.8483516483515
gRNA_4996	RE106	866.9516483516481
gRNA_1196	RE31	755.8296703296702
gRNA_824	RE22	407.44725274725266
gRNA_4658	RE99	387.4252747252746
BRDN0000738274	NT	374.41098901098894
gRNA_4268	RE90	1195.3120879120877
gRNA_6623	RE128	930.0208791208789
BRDN0000738186	NT	964.0582417582416
gRNA_3927	RE84	936.0274725274724
gRNA_78	RE5	1011.1098901098899
gRNA_1416	RE38	880.9670329670328
gRNA_5861	RE120	466.5120879120878
gRNA_476	RE17	675.7417582417581
gRNA_6542	RE127	347.3813186813186
gRNA_1930	RE49	1033.1340659340658
gRNA_6199	RE123	967.0615384615382
gRNA_4152	RE88	1188.3043956043953
gRNA_6016	RE121	472.5186813186812
gRNA_1057	RE30	739.8120879120877
gRNA_522	RE18	790.8681318681317
gRNA_2988	RE65	1095.2021978021976
gRNA_2013	RE50	750.8241758241757
gRNA_6207	RE124	499.5483516483515
gRNA_5794	RE118	508.55824175824165
BRDN0000737866	NT	403.44285714285706
gRNA_5982	RE121	442.4857142857142
gRNA_911	RE24	646.70989010989
gRNA_2566	RE58	856.9406593406592
gRNA_6593	RE128	734.8065934065933
gRNA_6060	RE122	394.4329670329669
gRNA_1497	RE39	1234.3549450549447
gRNA_508	RE18	826.9076923076922
BRDN0000737912	NT	554.6087912087911
gRNA_6590	RE128	1213.3318681318679
gRNA_897	RE24	1089.195604395604
gRNA_4211	RE89	547.6010989010988
gRNA_3550	RE77	1790.9659340659337
gRNA_6963	RE137	882.9692307692305
gRNA_5097	RE108	714.7846153846152
gRNA_3340	RE72	683.7505494505493
gRNA_5928	RE120	902.9912087912086
gRNA_4752	RE103	1076.1813186813185
gRNA_4719	RE102	858.942857142857
gRNA_1856	RE48	684.7516483516482
gRNA_5135	RE108	433.4758241758241
gRNA_7037	RE138	494.54285714285703
gRNA_2760	RE61	1079.1846153846152
gRNA_1430	RE38	816.8967032967031
gRNA_1141	RE30	922.0120879120877
gRNA_3360	RE73	639.7021978021977
gRNA_6933	RE136	1003.1010989010987
gRNA_4023	RE85	933.0241758241756
gRNA_2847	RE63	844.9274725274723
gRNA_533	RE18	1326.4560439560437
gRNA_704	RE22	833.9153846153845
BRDN0000738330	NT	503.55274725274717
gRNA_1343	RE36	487.5351648351647
gRNA_646	RE22	487.5351648351647
gRNA_200	RE8	635.697802197802
gRNA_4411	RE93	719.7901098901098
gRNA_1848	RE48	404.44395604395595
gRNA_2705	RE61	459.5043956043955
gRNA_4439	RE93	1053.1560439560437
gRNA_5194	RE110	1489.6351648351645
gRNA_1667	RE43	1038.1395604395602
gRNA_4399	RE93	884.9714285714284
BRDN0000737512	NT	475.52197802197793
gRNA_74	RE5	764.8395604395603
gRNA_4964	RE106	591.6494505494504
gRNA_1214	RE31	386.42417582417573
gRNA_4059	RE87	570.6263736263735
gRNA_2639	RE60	310.3406593406593
gRNA_3022	RE65	759.8340659340657
gRNA_6740	RE130	467.51318681318673
gRNA_6587	RE128	553.6076923076922
gRNA_5629	RE113	760.8351648351646
gRNA_341	RE13	449.4934065934065
BRDN0000738282	NT	910.9999999999998
gRNA_921	RE25	311.34175824175816
gRNA_2854	RE63	927.0175824175822
gRNA_4217	RE89	935.0263736263735
gRNA_1506	RE39	1347.4791208791205
gRNA_537	RE18	996.0934065934064
gRNA_6165	RE123	934.0252747252745
gRNA_4641	RE99	1189.3054945054942
gRNA_7000	RE138	460.5054945054944
gRNA_6739	RE130	752.8263736263734
gRNA_4550	RE97	534.5868131868131
gRNA_2356	RE56	982.0780219780218
gRNA_1820	RE46	925.0153846153844
gRNA_1909	RE48	972.0670329670328
BRDN0000738220	NT	1191.3076923076922
gRNA_1176	RE31	679.7461538461537
gRNA_437	RE17	663.7285714285713
gRNA_5871	RE120	816.8967032967031
gRNA_5232	RE110	1383.518681318681
BRDN0000738131	NT	760.8351648351646
gRNA_1834	RE47	578.6351648351647
gRNA_5091	RE107	399.43846153846147
gRNA_2293	RE55	440.4835164835164
gRNA_1603	RE42	703.7725274725273
gRNA_6371	RE127	1432.572527472527
gRNA_4580	RE97	1053.1560439560437
gRNA_5768	RE117	326.35824175824166
gRNA_2345	RE55	563.6186813186812
gRNA_47	RE4	634.6967032967032
gRNA_2254	RE55	1054.1571428571426
gRNA_6727	RE130	462.5076923076922
gRNA_3104	RE67	1326.4560439560437
gRNA_550	RE18	760.8351648351646
gRNA_3872	RE84	469.5153846153845
gRNA_3823	RE83	480.5274725274724
gRNA_3061	RE66	1367.5010989010987
gRNA_2389	RE57	811.8912087912086
gRNA_2508	RE57	376.4131868131867
gRNA_1912	RE49	560.6153846153845
gRNA_39	RE4	808.8879120879119
gRNA_4582	RE97	864.9494505494504
gRNA_4508	RE96	929.01978021978
gRNA_1778	RE46	929.01978021978
gRNA_688	RE22	407.44725274725266
gRNA_4625	RE98	1151.263736263736
gRNA_6309	RE126	466.5120879120878
gRNA_2292	RE55	1199.3164835164832
gRNA_1003	RE27	836.9186813186811
gRNA_2798	RE61	633.6956043956043
gRNA_4008	RE85	835.9175824175823
gRNA_218	RE9	686.753846153846
gRNA_5850	RE120	500.54945054945046
gRNA_3611	RE79	924.0142857142855
gRNA_1411	RE38	529.5813186813185
gRNA_5984	RE121	1213.3318681318679
gRNA_2126	RE52	452.4967032967032
gRNA_3710	RE81	785.8626373626372
gRNA_3418	RE74	1101.208791208791
gRNA_146	RE7	523.5747252747252
gRNA_3897	RE84	913.0021978021975
gRNA_4354	RE93	794.8725274725273
gRNA_5936	RE120	904.9934065934063
gRNA_6073	RE122	406.4461538461538
gRNA_827	RE22	562.6175824175823
gRNA_2195	RE53	750.8241758241757
gRNA_1280	RE34	458.5032967032966
gRNA_1362	RE36	548.6021978021977
gRNA_6385	RE127	1182.297802197802
BRDN0000737574	NT	1594.750549450549
gRNA_6707	RE130	1096.2032967032965
gRNA_4912	RE105	427.46923076923065
BRDN0000737905	NT	908.997802197802
gRNA_2630	RE60	875.9615384615382
gRNA_6345	RE127	900.9890109890108
gRNA_1152	RE30	828.90989010989
gRNA_1266	RE33	874.9604395604393
gRNA_2709	RE61	482.52967032967024
gRNA_6841	RE134	912.0010989010987
gRNA_5031	RE107	435.4780219780219
gRNA_1992	RE50	194.21318681318678
gRNA_2011	RE50	591.6494505494504
gRNA_653	RE22	437.48021978021967
gRNA_1088	RE30	753.8274725274723
gRNA_4994	RE106	1026.1263736263734
gRNA_4413	RE93	884.9714285714284
gRNA_2367	RE56	816.8967032967031
gRNA_1627	RE42	428.4703296703296
gRNA_5043	RE107	1289.4153846153843
gRNA_290	RE13	732.8043956043955
gRNA_2128	RE52	1057.1604395604393
gRNA_6177	RE123	367.40329670329663
gRNA_3375	RE73	341.3747252747252
gRNA_1779	RE46	867.952747252747
gRNA_3865	RE84	997.0945054945053
gRNA_3960	RE85	1034.1351648351647
gRNA_6186	RE123	343.376923076923
gRNA_3852	RE84	1048.1505494505493
gRNA_7030	RE138	1221.3406593406592
gRNA_4667	RE99	746.81978021978
gRNA_3007	RE65	624.6857142857142
gRNA_726	RE22	1142.2538461538459
gRNA_739	RE22	967.0615384615382
gRNA_5841	RE119	505.55494505494494
gRNA_295	RE13	1258.3813186813184
gRNA_6948	RE137	472.5186813186812
gRNA_825	RE22	956.0494505494503
gRNA_1134	RE30	787.864835164835
gRNA_304	RE13	339.3725274725274
gRNA_2637	RE60	768.8439560439558
gRNA_6015	RE121	498.5472527472526
gRNA_4706	RE101	1110.218681318681
gRNA_5898	RE120	1136.2472527472526
gRNA_6850	RE134	1025.1252747252745
gRNA_1014	RE29	851.9351648351646
gRNA_3876	RE84	464.50989010989
gRNA_1246	RE32	548.6021978021977
gRNA_2769	RE61	476.5230769230768
gRNA_6724	RE130	1257.3802197802195
gRNA_3266	RE71	343.376923076923
gRNA_1536	RE40	415.45604395604386
gRNA_4517	RE96	461.5065934065933
gRNA_6147	RE123	452.4967032967032
gRNA_6027	RE122	1097.2043956043954
gRNA_6352	RE127	440.4835164835164
gRNA_6793	RE133	662.7274725274724
gRNA_3610	RE79	1216.3351648351645
gRNA_4788	RE104	447.4912087912087
gRNA_6364	RE127	620.6813186813185
gRNA_2427	RE57	1424.563736263736
gRNA_6834	RE134	1038.1395604395602
gRNA_4084	RE87	518.5692307692307
gRNA_1954	RE49	471.51758241758233
gRNA_3100	RE67	1134.2450549450548
gRNA_988	RE26	936.0274725274724
gRNA_3232	RE70	999.096703296703
gRNA_3659	RE79	719.7901098901098
gRNA_5586	RE113	707.7769230769229
gRNA_4519	RE96	1055.1582417582415
gRNA_5908	RE120	1305.4329670329666
BRDN0000738373	NT	833.9153846153845
gRNA_583	RE20	727.798901098901
gRNA_2992	RE65	610.6703296703296
gRNA_3109	RE67	528.5802197802196
gRNA_3882	RE84	580.6373626373625
gRNA_6137	RE123	886.9736263736262
gRNA_2222	RE54	302.3318681318681
gRNA_3437	RE75	571.6274725274724
gRNA_6197	RE123	584.6417582417581
gRNA_1664	RE43	271.2978021978021
gRNA_1096	RE30	1673.8373626373623
gRNA_982	RE26	871.9571428571427
gRNA_60	RE4	736.808791208791
gRNA_6688	RE130	417.4582417582417
gRNA_3874	RE84	1179.2945054945053
gRNA_275	RE13	422.46373626373617
gRNA_630	RE22	995.0923076923075
gRNA_3484	RE76	1064.1681318681317
gRNA_23	RE3	524.5758241758241
gRNA_3844	RE84	766.841758241758
gRNA_2778	RE61	571.6274725274724
gRNA_2179	RE53	739.8120879120877
gRNA_5458	RE112	306.3362637362637
gRNA_4674	RE100	391.4296703296702
gRNA_4969	RE106	557.6120879120878
gRNA_2812	RE61	828.90989010989
gRNA_6901	RE135	672.7384615384614
BRDN0000738206	NT	971.0659340659339
gRNA_1250	RE32	593.6516483516482
gRNA_4941	RE105	383.420879120879
gRNA_5874	RE120	1080.185714285714
BRDN0000738295	NT	925.0153846153844
gRNA_2031	RE50	217.23846153846148
gRNA_3845	RE84	843.9263736263734
gRNA_510	RE18	447.4912087912087
gRNA_6908	RE135	376.4131868131867
gRNA_1618	RE42	839.9219780219778
gRNA_3569	RE78	981.0769230769229
gRNA_6029	RE122	875.9615384615382
gRNA_4998	RE106	470.5164835164834
gRNA_7027	RE138	504.55384615384605
gRNA_4118	RE87	1012.1109890109888
gRNA_5996	RE121	856.9406593406592
gRNA_2884	RE64	534.5868131868131
gRNA_3024	RE65	1212.330769230769
gRNA_658	RE22	1140.251648351648
BRDN0000737683	NT	1041.1428571428569
gRNA_133	RE7	923.0131868131866
gRNA_405	RE15	892.9802197802196
gRNA_6388	RE127	615.675824175824
gRNA_55	RE4	881.9681318681316
gRNA_6173	RE123	1295.4219780219778
gRNA_6947	RE137	1038.1395604395602
gRNA_5228	RE110	1027.1274725274723
gRNA_5847	RE119	889.9769230769228
gRNA_5503	RE112	451.4956043956043
gRNA_1771	RE46	648.7120879120878
gRNA_4775	RE103	779.8560439560438
gRNA_21	RE3	831.9131868131866
gRNA_3016	RE65	953.0461538461536
gRNA_5108	RE108	1046.1483516483513
gRNA_5451	RE112	1230.3505494505491
gRNA_2164	RE53	862.9472527472526
gRNA_2622	RE59	736.808791208791
gRNA_4565	RE97	954.0472527472525
gRNA_5139	RE108	794.8725274725273
gRNA_6883	RE135	1074.1791208791205
gRNA_4630	RE98	720.7912087912086
gRNA_2523	RE57	319.35054945054935
gRNA_4918	RE105	854.9384615384613
gRNA_226	RE10	719.7901098901098
gRNA_1462	RE38	564.6197802197801
gRNA_4282	RE90	1577.7318681318677
gRNA_3724	RE81	380.4175824175823
gRNA_2146	RE52	368.4043956043955
gRNA_5622	RE113	323.354945054945
gRNA_2621	RE59	752.8263736263734
gRNA_2319	RE55	317.3483516483516
gRNA_3363	RE73	989.0857142857141
gRNA_6969	RE137	1325.4549450549448
gRNA_3385	RE73	541.5945054945054
gRNA_6379	RE127	895.9835164835163
gRNA_6648	RE129	426.46813186813176
gRNA_4340	RE92	881.9681318681316
gRNA_2818	RE61	441.48461538461527
gRNA_2665	RE60	409.44945054945043
gRNA_6108	RE123	780.8571428571427
gRNA_1444	RE38	1111.21978021978
BRDN0000737611	NT	1359.4923076923073
gRNA_3649	RE79	239.26263736263732
gRNA_2001	RE50	1049.1516483516482
gRNA_4547	RE97	613.6736263736262
gRNA_1851	RE48	1026.1263736263734
gRNA_4570	RE97	442.4857142857142
gRNA_6342	RE127	282.30989010989003
gRNA_595	RE20	344.3780219780219
gRNA_3202	RE68	864.9494505494504
gRNA_6540	RE127	1003.1010989010987
gRNA_5206	RE110	731.8032967032965
gRNA_3559	RE77	944.0362637362635
gRNA_2260	RE55	1018.1175824175822
gRNA_792	RE22	845.9285714285712
gRNA_6098	RE123	382.41978021978014
BRDN0000737975	NT	966.0604395604394
gRNA_141	RE7	690.7582417582416
gRNA_1121	RE30	899.9879120879119
gRNA_2967	RE65	1304.4318681318678
gRNA_524	RE18	334.3670329670329
gRNA_5821	RE119	432.4747252747252
gRNA_7010	RE138	1135.2461538461537
gRNA_5125	RE108	562.6175824175823
gRNA_279	RE13	1353.485714285714
gRNA_4645	RE99	1099.2065934065931
gRNA_2133	RE52	936.0274725274724
gRNA_2469	RE57	548.6021978021977
gRNA_1625	RE42	828.90989010989
gRNA_2237	RE55	337.37032967032957
gRNA_240	RE11	295.32417582417577
gRNA_5521	RE112	419.46043956043945
gRNA_563	RE18	654.7186813186812
gRNA_331	RE13	764.8395604395603
gRNA_4862	RE105	1388.5241758241755
gRNA_5609	RE113	355.3901098901098
gRNA_4800	RE105	281.30879120879115
gRNA_1352	RE36	252.27692307692303
gRNA_5302	RE111	988.0846153846152
gRNA_5696	RE114	300.32967032967025
gRNA_511	RE18	923.0131868131866
gRNA_1858	RE48	262.28791208791205
gRNA_883	RE23	679.7461538461537
gRNA_6638	RE128	523.5747252747252
gRNA_1414	RE38	1246.3681318681315
gRNA_724	RE22	625.6868131868131
BRDN0000737479	NT	1016.1153846153844
gRNA_1804	RE46	1082.1879120879119
gRNA_5844	RE119	976.0714285714283
gRNA_1567	RE41	1008.1065934065932
gRNA_3860	RE84	448.4923076923076
gRNA_4485	RE96	1034.1351648351647
gRNA_3199	RE68	1284.4098901098898
gRNA_1058	RE30	342.3758241758241
gRNA_3410	RE74	674.7406593406591
gRNA_4560	RE97	738.8109890109888
gRNA_6469	RE127	861.9461538461536
gRNA_3053	RE66	404.44395604395595
gRNA_333	RE13	866.9516483516481
BRDN0000738336	NT	1485.630769230769
gRNA_6972	RE137	321.3527472527472
gRNA_1852	RE48	1030.130769230769
gRNA_969	RE26	256.2813186813186
gRNA_2763	RE61	401.44065934065924
gRNA_5319	RE111	403.44285714285706
gRNA_3267	RE71	609.6692307692306
gRNA_4780	RE104	1166.2802197802196
gRNA_5681	RE114	1534.684615384615
gRNA_1523	RE40	463.5087912087911
gRNA_6431	RE127	1163.276923076923
gRNA_6223	RE125	847.930769230769
BRDN0000738325	NT	820.9010989010987
gRNA_5803	RE119	645.708791208791
gRNA_6505	RE127	390.42857142857133
gRNA_319	RE13	407.44725274725266
gRNA_6995	RE138	768.8439560439558
gRNA_2404	RE57	948.0406593406591
gRNA_5008	RE106	298.3274725274725
gRNA_703	RE22	751.8252747252745
gRNA_1053	RE30	558.6131868131866
gRNA_816	RE22	1195.3120879120877
gRNA_1217	RE31	859.9439560439558
gRNA_4032	RE86	380.4175824175823
gRNA_3121	RE68	624.6857142857142
gRNA_1882	RE48	1143.2549450549448
gRNA_1480	RE38	1090.1967032967032
gRNA_168	RE8	1252.374725274725
gRNA_3235	RE70	592.6505494505493
gRNA_2486	RE57	1284.4098901098898
gRNA_5040	RE107	952.0450549450547
gRNA_6087	RE123	1396.5329670329668
gRNA_2868	RE63	1053.1560439560437
BRDN0000737667	NT	1344.4758241758238
gRNA_891	RE24	924.0142857142855
gRNA_4655	RE99	1468.6120879120876
gRNA_6436	RE127	1078.1835164835163
gRNA_6492	RE127	392.43076923076916
gRNA_5960	RE121	286.31428571428563
gRNA_4327	RE91	460.5054945054944
gRNA_1158	RE31	1110.218681318681
gRNA_5405	RE111	1897.082417582417
gRNA_390	RE15	467.51318681318673
gRNA_6717	RE130	1052.1549450549448
gRNA_222	RE9	1051.153846153846
gRNA_1584	RE42	524.5758241758241
gRNA_3895	RE84	394.4329670329669
gRNA_4257	RE90	1139.2505494505492
gRNA_4313	RE90	430.47252747252736
gRNA_3789	RE82	967.0615384615382
gRNA_2302	RE55	464.50989010989
gRNA_2626	RE60	1066.1703296703295
gRNA_1551	RE40	624.6857142857142
gRNA_543	RE18	1664.827472527472
gRNA_5392	RE111	558.6131868131866
gRNA_125	RE7	948.0406593406591
gRNA_6323	RE127	1052.1549450549448
gRNA_5249	RE111	664.7296703296702
gRNA_3907	RE84	1010.108791208791
gRNA_2236	RE55	426.46813186813176
gRNA_5498	RE112	1069.1736263736261
gRNA_1842	RE47	1026.1263736263734
gRNA_280	RE13	1099.2065934065931
gRNA_3127	RE68	399.43846153846147
gRNA_2206	RE53	217.23846153846148
gRNA_3722	RE81	353.387912087912
gRNA_2741	RE61	1231.351648351648
gRNA_6471	RE127	539.5923076923076
gRNA_577	RE20	1373.507692307692
gRNA_4597	RE97	875.9615384615382
gRNA_2098	RE52	283.3109890109889
gRNA_5579	RE113	310.3406593406593
gRNA_6934	RE136	432.4747252747252
gRNA_1794	RE46	1190.306593406593
gRNA_2296	RE55	613.6736263736262
BRDN0000737485	NT	866.9516483516481
gRNA_3048	RE66	892.9802197802196
gRNA_553	RE18	504.55384615384605
gRNA_5875	RE120	805.8846153846152
gRNA_4710	RE101	883.9703296703294
gRNA_2162	RE53	1048.1505494505493
gRNA_2276	RE55	392.43076923076916
gRNA_4631	RE99	354.3890109890109
gRNA_37	RE4	356.3912087912087
gRNA_5030	RE107	463.5087912087911
gRNA_612	RE21	986.0824175824174
gRNA_3397	RE74	746.81978021978
gRNA_2604	RE59	523.5747252747252
gRNA_5361	RE111	502.5516483516482
gRNA_2537	RE57	913.0021978021975
gRNA_3508	RE76	726.7978021978021
gRNA_6608	RE128	953.0461538461536
gRNA_5775	RE117	415.45604395604386
gRNA_161	RE8	531.5835164835164
gRNA_5839	RE119	796.874725274725
gRNA_3910	RE84	595.6538461538461
gRNA_71	RE5	273.29999999999995
gRNA_6565	RE127	726.7978021978021
gRNA_4754	RE103	1003.1010989010987
BRDN0000737682	NT	1454.596703296703
gRNA_4062	RE87	496.54505494505486
gRNA_1937	RE49	921.0109890109889
gRNA_4651	RE99	503.55274725274717
gRNA_2833	RE62	1023.1230769230767
gRNA_640	RE22	876.9626373626371
gRNA_5173	RE110	354.3890109890109
gRNA_358	RE15	531.5835164835164
gRNA_2051	RE50	650.7142857142856
gRNA_5584	RE113	600.6593406593405
gRNA_5133	RE108	635.697802197802
gRNA_2767	RE61	467.51318681318673
gRNA_2009	RE50	475.52197802197793
gRNA_393	RE15	820.9010989010987
gRNA_2770	RE61	993.0901098901097
gRNA_3464	RE76	1180.2956043956042
gRNA_517	RE18	1140.251648351648
gRNA_6054	RE122	419.46043956043945
gRNA_3488	RE76	723.7945054945053
gRNA_2493	RE57	956.0494505494503
gRNA_245	RE12	688.7560439560438
gRNA_886	RE23	1139.2505494505492
BRDN0000737616	NT	636.6989010989009
gRNA_6444	RE127	894.9824175824174
gRNA_1932	RE49	613.6736263736262
gRNA_2303	RE55	312.3428571428571
gRNA_2671	RE60	788.8659340659339
gRNA_6466	RE127	1134.2450549450548
gRNA_5981	RE121	1005.1032967032965
BRDN0000737443	NT	713.7835164835163
gRNA_1769	RE46	946.0384615384613
gRNA_5328	RE111	496.54505494505486
gRNA_6729	RE130	818.8989010989009
gRNA_3594	RE78	423.46483516483505
gRNA_3734	RE81	817.897802197802
gRNA_4831	RE105	1309.4373626373624
gRNA_5027	RE107	586.6439560439559
gRNA_3719	RE81	489.53736263736255
gRNA_829	RE22	253.2780219780219
gRNA_2878	RE63	619.6802197802197
gRNA_5478	RE112	327.3593406593406
gRNA_6645	RE129	326.35824175824166
gRNA_3522	RE76	833.9153846153845
gRNA_4622	RE98	1061.1648351648348
gRNA_4611	RE98	1542.6934065934063
gRNA_1195	RE31	449.4934065934065
gRNA_6321	RE126	836.9186813186811
gRNA_4623	RE98	916.0054945054943
gRNA_3189	RE68	549.6032967032966
gRNA_831	RE22	985.0813186813184
gRNA_3469	RE76	514.564835164835
gRNA_2997	RE65	338.3714285714285
gRNA_4632	RE99	402.4417582417581
gRNA_4489	RE96	790.8681318681317
gRNA_3277	RE71	740.8131868131867
gRNA_4834	RE105	1201.318681318681
gRNA_6773	RE130	417.4582417582417
gRNA_5704	RE115	793.8714285714284
gRNA_4048	RE87	430.47252747252736
gRNA_6318	RE126	503.55274725274717
gRNA_2470	RE57	793.8714285714284
gRNA_6528	RE127	411.45164835164826
gRNA_546	RE18	344.3780219780219
gRNA_3779	RE82	706.775824175824
gRNA_7014	RE138	912.0010989010987
gRNA_2036	RE50	785.8626373626372
gRNA_3836	RE84	892.9802197802196
gRNA_5010	RE107	855.9395604395603
gRNA_4400	RE93	303.33296703296696
gRNA_2961	RE65	989.0857142857141
gRNA_6940	RE136	610.6703296703296
gRNA_5485	RE112	767.8428571428569
gRNA_2628	RE60	720.7912087912086
gRNA_1988	RE49	1108.2164835164833
gRNA_4248	RE90	382.41978021978014
gRNA_645	RE22	1271.395604395604
gRNA_7038	RE138	703.7725274725273
gRNA_1949	RE49	518.5692307692307
gRNA_5542	RE112	1228.3483516483514
gRNA_5962	RE121	978.0736263736261
gRNA_1083	RE30	623.6846153846152
gRNA_6053	RE122	990.086813186813
gRNA_1167	RE31	1062.165934065934
gRNA_6403	RE127	499.5483516483515
gRNA_4253	RE90	526.5780219780219
gRNA_962	RE26	878.964835164835
gRNA_6896	RE135	712.7824175824175
gRNA_6628	RE128	1011.1098901098899
gRNA_5539	RE112	307.33736263736256
gRNA_2985	RE65	1555.707692307692
gRNA_1000	RE27	780.8571428571427
gRNA_710	RE22	767.8428571428569
gRNA_6405	RE127	958.0516483516482
gRNA_4557	RE97	248.27252747252743
gRNA_602	RE20	604.6637362637362
gRNA_2757	RE61	495.5439560439559
gRNA_894	RE24	615.675824175824
gRNA_3653	RE79	341.3747252747252
gRNA_6957	RE137	411.45164835164826
gRNA_3949	RE85	1085.1912087912085
